player_name,team_name,current_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes
Tom Davies,Everton,368,2022,24,Everton,Premier League,1,368
Mason Holgate,Everton,320,2014,17,Barnsley,League One,3,1664
Mason Holgate,Everton,320,2015,18,Everton,Premier League,1,0
Mason Holgate,Everton,320,2016,19,Everton,Premier League,1,1372
Mason Holgate,Everton,320,2017,20,Everton,Premier League,1,1184
Mason Holgate,Everton,320,2018,21,West Brom,Championship,2,1656
Mason Holgate,Everton,320,2018,21,Everton,Premier League,1,408
Mason Holgate,Everton,320,2019,22,Everton,Premier League,1,2054
Mason Holgate,Everton,320,2020,23,Everton,Premier League,1,2287
Mason Holgate,Everton,320,2021,24,Everton,Premier League,1,2134
Mason Holgate,Everton,320,2022,25,Everton,Premier League,1,320
Abdoulaye Doucouré,Everton,228,2012,19,Rennes,Ligue 1,1,315
Abdoulaye Doucouré,Everton,228,2013,20,Rennes,Ligue 1,1,1176
Abdoulaye Doucouré,Everton,228,2014,21,Rennes,Ligue 1,1,2746
Abdoulaye Doucouré,Everton,228,2015,22,Rennes,Ligue 1,1,947
Abdoulaye Doucouré,Everton,228,2015,22,Granada,La Liga,1,1157
Abdoulaye Doucouré,Everton,228,2016,23,Watford,Premier League,1,1361
Abdoulaye Doucouré,Everton,228,2017,24,Watford,Premier League,1,3324
Abdoulaye Doucouré,Everton,228,2018,25,Watford,Premier League,1,3062
Abdoulaye Doucouré,Everton,228,2019,26,Watford,Premier League,1,3156
Abdoulaye Doucouré,Everton,228,2020,27,Everton,Premier League,1,2443
Abdoulaye Doucouré,Everton,228,2021,28,Everton,Premier League,1,2537
Abdoulaye Doucouré,Everton,228,2022,29,Everton,Premier League,1,228
Yerry Mina,Everton,144,2015,20,Santa Fe,Primera A,1,1986
Yerry Mina,Everton,144,2016,21,Santa Fe,Primera A,1,900
Yerry Mina,Everton,144,2016,21,Palmeiras,Série A,1,984
Yerry Mina,Everton,144,2017,22,Palmeiras,Série A,1,1323
Yerry Mina,Everton,144,2017,22,Barcelona,La Liga,1,371
Yerry Mina,Everton,144,2018,23,Everton,Premier League,1,892
Yerry Mina,Everton,144,2019,24,Everton,Premier League,1,2284
Yerry Mina,Everton,144,2020,25,Everton,Premier League,1,1937
Yerry Mina,Everton,144,2021,26,Everton,Premier League,1,846
Yerry Mina,Everton,144,2022,27,Everton,Premier League,1,144
Ben Godfrey,Everton,121,2014,16,York City,League Two,4,0
Ben Godfrey,Everton,121,2015,17,York City,League Two,4,600
Ben Godfrey,Everton,121,2016,18,Norwich City,Championship,2,15
Ben Godfrey,Everton,121,2017,19,Shrewsbury,League One,3,3014
Ben Godfrey,Everton,121,2017,19,Norwich City,Championship,2,0
Ben Godfrey,Everton,121,2018,20,Norwich City,Championship,2,2390
Ben Godfrey,Everton,121,2019,21,Norwich City,Premier League,1,2644
Ben Godfrey,Everton,121,2020,22,Norwich City,Championship,2,270
Ben Godfrey,Everton,121,2020,22,Everton,Premier League,1,2685
Ben Godfrey,Everton,121,2021,23,Everton,Premier League,1,2029
Ben Godfrey,Everton,121,2022,24,Everton,Premier League,1,121
Salomón Rondón,Everton,109,2008,18,Las Palmas,Segunda División,2,385
Salomón Rondón,Everton,109,2009,19,Las Palmas,Segunda División,2,2649
Salomón Rondón,Everton,109,2010,20,Málaga,La Liga,1,2417
Salomón Rondón,Everton,109,2011,21,Málaga,La Liga,1,2472
Salomón Rondón,Everton,109,2012,22,Rubin Kazan,Premier League,1,1858
Salomón Rondón,Everton,109,2013,23,Rubin Kazan,Premier League,1,855
Salomón Rondón,Everton,109,2013,23,Zenit,Premier League,1,751
Salomón Rondón,Everton,109,2014,24,Zenit,Premier League,1,1514
Salomón Rondón,Everton,109,2015,25,Zenit,Premier League,1,9
Salomón Rondón,Everton,109,2015,25,West Brom,Premier League,1,2555
Salomón Rondón,Everton,109,2016,26,West Brom,Premier League,1,2891
Salomón Rondón,Everton,109,2017,27,West Brom,Premier League,1,2767
Salomón Rondón,Everton,109,2018,28,Newcastle Utd,Premier League,1,2603
Salomón Rondón,Everton,109,2019,29,Dalian Yifang,Super League,1,760
Salomón Rondón,Everton,109,2020,30,Dalian Professional,Super League,1,1254
Salomón Rondón,Everton,109,2020,30,CSKA Moscow,Premier League,1,737
Salomón Rondón,Everton,109,2021,31,Everton,Premier League,1,790
Salomón Rondón,Everton,109,2022,32,Everton,Premier League,1,109
Asmir Begović,Everton,90,2005,18,La Louvière,First Division,1,180
Asmir Begović,Everton,90,2006,19,Macclesfield,League Two,4,191
Asmir Begović,Everton,90,2007,20,Bournemouth,League One,3,720
Asmir Begović,Everton,90,2007,20,Yeovil Town,League One,3,180
Asmir Begović,Everton,90,2008,21,Yeovil Town,League One,3,1260
Asmir Begović,Everton,90,2008,21,Portsmouth,Premier League,1,180
Asmir Begović,Everton,90,2009,22,Portsmouth,Premier League,1,736
Asmir Begović,Everton,90,2009,22,Ipswich Town,Championship,2,540
Asmir Begović,Everton,90,2009,22,Stoke City,Premier League,1,326
Asmir Begović,Everton,90,2010,23,Stoke City,Premier League,1,2520
Asmir Begović,Everton,90,2011,24,Stoke City,Premier League,1,1998
Asmir Begović,Everton,90,2012,25,Stoke City,Premier League,1,3420
Asmir Begović,Everton,90,2013,26,Stoke City,Premier League,1,2880
Asmir Begović,Everton,90,2014,27,Stoke City,Premier League,1,3150
Asmir Begović,Everton,90,2015,28,Chelsea,Premier League,1,1399
Asmir Begović,Everton,90,2016,29,Chelsea,Premier League,1,180
Asmir Begović,Everton,90,2017,30,Bournemouth,Premier League,1,3420
Asmir Begović,Everton,90,2018,31,Bournemouth,Premier League,1,2160
Asmir Begović,Everton,90,2019,32,Milan,Serie A,1,129
Asmir Begović,Everton,90,2020,33,Bournemouth,Championship,2,4050
Asmir Begović,Everton,90,2021,34,Everton,Premier League,1,270
Asmir Begović,Everton,90,2022,35,Everton,Premier League,1,90
James Garner,Everton,142,2018,17,Manchester Utd,Premier League,1,1
James Garner,Everton,142,2019,18,Manchester Utd,Premier League,1,9
James Garner,Everton,142,2020,19,Watford,Championship,2,1134
James Garner,Everton,142,2020,19,Nott'ham Forest,Championship,2,1700
James Garner,Everton,142,2021,20,Nott'ham Forest,Championship,2,3304
James Garner,Everton,142,2022,21,Manchester Utd,Premier League,1,0
James Garner,Everton,142,2022,21,Everton,Premier League,1,142
Dele Alli,Everton,450,2012,16,MK Dons,League One,3,90
Dele Alli,Everton,450,2013,17,MK Dons,League One,3,2171
Dele Alli,Everton,450,2014,18,MK Dons,League One,3,3399
Dele Alli,Everton,450,2015,19,Tottenham,Premier League,1,2470
Dele Alli,Everton,450,2016,20,Tottenham,Premier League,1,3034
Dele Alli,Everton,450,2017,21,Tottenham,Premier League,1,2958
Dele Alli,Everton,450,2018,22,Tottenham,Premier League,1,1825
Dele Alli,Everton,450,2019,23,Tottenham,Premier League,1,1847
Dele Alli,Everton,450,2020,24,Tottenham,Premier League,1,620
Dele Alli,Everton,450,2021,25,Tottenham,Premier League,1,657
Dele Alli,Everton,450,2021,25,Everton,Premier League,1,338
Dele Alli,Everton,450,2022,26,Everton,Premier League,1,40
Dele Alli,Everton,450,2022,26,Beşiktaş,Süper Lig,1,450
Isaac Price,Everton,1080,2020,16,Everton,Premier League,1,0
Isaac Price,Everton,1080,2021,17,Everton,Premier League,1,14
Isaac Price,Everton,1080,2022,18,Everton,Premier League,1,33
Rúben Vinagre,Everton,26,2017,18,Wolves,Championship,2,626
Rúben Vinagre,Everton,26,2018,19,Wolves,Premier League,1,710
Rúben Vinagre,Everton,26,2019,20,Wolves,Premier League,1,652
Rúben Vinagre,Everton,26,2020,21,Wolves,Premier League,1,173
Rúben Vinagre,Everton,26,2020,21,Famalicão,Primeira Liga,1,1640
Rúben Vinagre,Everton,26,2020,21,Olympiacos,Super League,1,135
Rúben Vinagre,Everton,26,2021,22,Sporting CP,Primeira Liga,1,544
Rúben Vinagre,Everton,26,2022,23,Everton,Premier League,1,26
Thomas Cannon,Everton,25,2022,19,Everton,Premier League,1,25
Michael Keane,Everton,23,2012,19,Leicester City,Championship,2,1940
Michael Keane,Everton,23,2013,20,Derby County,Championship,2,447
Michael Keane,Everton,23,2013,20,Blackburn,Championship,2,1170
Michael Keane,Everton,23,2014,21,Manchester Utd,Premier League,1,47
Michael Keane,Everton,23,2014,21,Burnley,Premier League,1,1598
Michael Keane,Everton,23,2015,22,Burnley,Championship,2,3895
Michael Keane,Everton,23,2016,23,Burnley,Premier League,1,3150
Michael Keane,Everton,23,2017,24,Everton,Premier League,1,2560
Michael Keane,Everton,23,2018,25,Everton,Premier League,1,2969
Michael Keane,Everton,23,2019,26,Everton,Premier League,1,2559
Michael Keane,Everton,23,2020,27,Everton,Premier League,1,2991
Michael Keane,Everton,23,2021,28,Everton,Premier League,1,2792
Michael Keane,Everton,23,2022,29,Everton,Premier League,1,23
Ellis Simms,Everton,1127,2019,18,Everton,Premier League,1,0
Ellis Simms,Everton,1127,2020,19,Blackpool,League One,3,1347
Ellis Simms,Everton,1127,2020,19,Everton,Premier League,1,0
Ellis Simms,Everton,1127,2021,20,Hearts,Premiership,1,1121
Ellis Simms,Everton,1127,2021,20,Everton,Premier League,1,61
Ellis Simms,Everton,1127,2022,21,Everton,Premier League,1,8
Ellis Simms,Everton,1127,2022,21,Sunderland,Championship,2,1127
Kyle Alex John,Everton,0,2020,19,Everton,Premier League,1,0
Kyle Alex John,Everton,0,2022,21,Everton,Premier League,1,0
Allan,Everton,0,2012,21,Udinese,Serie A,1,3039
Allan,Everton,0,2013,22,Udinese,Serie A,1,2642
Allan,Everton,0,2014,23,Udinese,Serie A,1,3001
Allan,Everton,0,2015,24,Napoli,Serie A,1,2818
Allan,Everton,0,2016,25,Napoli,Serie A,1,1610
Allan,Everton,0,2017,26,Napoli,Serie A,1,2850
Allan,Everton,0,2018,27,Napoli,Serie A,1,2616
Allan,Everton,0,2019,28,Napoli,Serie A,1,1280
Allan,Everton,0,2020,29,Everton,Premier League,1,2051
Allan,Everton,0,2021,30,Everton,Premier League,1,2183
Allan,Everton,0,2022,31,Everton,Premier League,1,0
Jean-Philippe Gbamin,Everton,817,2012,16,Lens,Ligue 2,2,120
Jean-Philippe Gbamin,Everton,817,2013,17,Lens,Ligue 2,2,1892
Jean-Philippe Gbamin,Everton,817,2014,18,Lens,Ligue 1,1,2718
Jean-Philippe Gbamin,Everton,817,2015,19,Lens,Ligue 2,2,2235
Jean-Philippe Gbamin,Everton,817,2016,20,Mainz 05,Bundesliga,1,1823
Jean-Philippe Gbamin,Everton,817,2017,21,Mainz 05,Bundesliga,1,2591
Jean-Philippe Gbamin,Everton,817,2018,22,Mainz 05,Bundesliga,1,2672
Jean-Philippe Gbamin,Everton,817,2019,23,Everton,Premier League,1,136
Jean-Philippe Gbamin,Everton,817,2020,24,Everton,Premier League,1,12
Jean-Philippe Gbamin,Everton,817,2021,25,CSKA Moscow,Premier League,1,958
Jean-Philippe Gbamin,Everton,817,2021,25,Everton,Premier League,1,67
Jean-Philippe Gbamin,Everton,817,2022,26,Everton,Premier League,1,0
Jean-Philippe Gbamin,Everton,817,2022,26,Trabzonspor,Süper Lig,1,817
André Gomes,Everton,633,2012,19,Benfica,Primeira Liga,1,364
André Gomes,Everton,633,2013,20,Benfica,Primeira Liga,1,275
André Gomes,Everton,633,2014,21,Valencia,La Liga,1,2539
André Gomes,Everton,633,2015,22,Valencia,La Liga,1,2375
André Gomes,Everton,633,2016,23,Barcelona,La Liga,1,1591
André Gomes,Everton,633,2017,24,Barcelona,La Liga,1,635
André Gomes,Everton,633,2018,25,Everton,Premier League,1,1980
André Gomes,Everton,633,2019,26,Everton,Premier League,1,1458
André Gomes,Everton,633,2020,27,Everton,Premier League,1,1570
André Gomes,Everton,633,2021,28,Everton,Premier League,1,619
André Gomes,Everton,633,2022,29,Everton,Premier League,1,0
André Gomes,Everton,633,2022,29,Lille,Ligue 1,1,633
Eldin Jakupović,Everton,0,2004,19,Grasshopper,Swiss Super League,1,1106
Eldin Jakupović,Everton,0,2005,20,Thun,Swiss Super League,1,1980
Eldin Jakupović,Everton,0,2006,21,Loko Moscow,Premier League,1,450
Eldin Jakupović,Everton,0,2007,22,Loko Moscow,Premier League,1,1350
Eldin Jakupović,Everton,0,2007,22,Grasshopper,Swiss Super League,1,2049
Eldin Jakupović,Everton,0,2008,23,Grasshopper,Swiss Super League,1,2995
Eldin Jakupović,Everton,0,2010,25,Olymp Volou,Super League,1,2387
Eldin Jakupović,Everton,0,2011,26,Aris,Super League,1,90
Eldin Jakupović,Everton,0,2012,27,Hull City,Championship,2,449
Eldin Jakupović,Everton,0,2013,28,Leyton Orient,League One,3,1170
Eldin Jakupović,Everton,0,2013,28,Hull City,Premier League,1,90
Eldin Jakupović,Everton,0,2014,29,Hull City,Premier League,1,228
Eldin Jakupović,Everton,0,2015,30,Hull City,Championship,2,180
Eldin Jakupović,Everton,0,2016,31,Hull City,Premier League,1,1980
Eldin Jakupović,Everton,0,2017,32,Leicester City,Premier League,1,180
Eldin Jakupović,Everton,0,2021,36,Leicester City,Premier League,1,0
Eldin Jakupović,Everton,0,2022,37,Everton,Premier League,1,0
Stanley Mills,Everton,0,2022,18,Everton,Premier League,1,0
Lewis Warrington,Everton,1353,2021,18,Tranmere Rovers,League Two,4,1457
Lewis Warrington,Everton,1353,2022,19,Everton,Premier League,1,0
Lewis Warrington,Everton,1353,2022,19,Fleetwood Town,League One,3,1353
Reece Welch,Everton,882,2020,16,Everton,Premier League,1,0
Reece Welch,Everton,882,2021,17,Everton,Premier League,1,0
Reece Welch,Everton,882,2022,18,Everton,Premier League,1,0
Tim Ream,Fulham,1617,2010,22,NY Red Bulls,MLS,1,2700
Tim Ream,Fulham,1617,2011,23,NY Red Bulls,MLS,1,2520
Tim Ream,Fulham,1617,2011,23,Bolton,Premier League,1,1170
Tim Ream,Fulham,1617,2012,24,Bolton,Championship,2,1174
Tim Ream,Fulham,1617,2013,25,Bolton,Championship,2,3675
Tim Ream,Fulham,1617,2014,26,Bolton,Championship,2,3745
Tim Ream,Fulham,1617,2015,27,Fulham,Championship,2,2384
Tim Ream,Fulham,1617,2016,28,Fulham,Championship,2,2572
Tim Ream,Fulham,1617,2017,29,Fulham,Championship,2,3960
Tim Ream,Fulham,1617,2018,30,Fulham,Premier League,1,2047
Tim Ream,Fulham,1617,2019,31,Fulham,Championship,2,3950
Tim Ream,Fulham,1617,2020,32,Fulham,Premier League,1,630
Tim Ream,Fulham,1617,2021,33,Fulham,Championship,2,4070
Tim Ream,Fulham,1617,2022,34,Fulham,Premier League,1,1617
Andreas Pereira,Fulham,1471,2014,18,Manchester Utd,Premier League,1,14
Andreas Pereira,Fulham,1471,2015,19,Manchester Utd,Premier League,1,84
Andreas Pereira,Fulham,1471,2016,20,Granada,La Liga,1,2819
Andreas Pereira,Fulham,1471,2017,21,Valencia,La Liga,1,1078
Andreas Pereira,Fulham,1471,2018,22,Manchester Utd,Premier League,1,599
Andreas Pereira,Fulham,1471,2019,23,Manchester Utd,Premier League,1,1484
Andreas Pereira,Fulham,1471,2020,24,Lazio,Serie A,1,543
Andreas Pereira,Fulham,1471,2021,25,Flamengo,Série A,1,1383
Andreas Pereira,Fulham,1471,2021,25,Manchester Utd,Premier League,1,0
Andreas Pereira,Fulham,1471,2022,26,Flamengo,Série A,1,792
Andreas Pereira,Fulham,1471,2022,26,Fulham,Premier League,1,1471
João Palhinha,Fulham,1505,2015,20,Moreirense,Primeira Liga,1,2376
João Palhinha,Fulham,1505,2016,21,Belenenses,Primeira Liga,1,1170
João Palhinha,Fulham,1505,2016,21,Sporting CP,Primeira Liga,1,422
João Palhinha,Fulham,1505,2017,22,Sporting CP,Primeira Liga,1,18
João Palhinha,Fulham,1505,2018,23,Braga,Primeira Liga,1,1479
João Palhinha,Fulham,1505,2019,24,Braga,Primeira Liga,1,2088
João Palhinha,Fulham,1505,2020,25,Sporting CP,Primeira Liga,1,2499
João Palhinha,Fulham,1505,2021,26,Sporting CP,Primeira Liga,1,1869
João Palhinha,Fulham,1505,2022,27,Fulham,Premier League,1,1505
Bobby Reid,Fulham,1417,2010,17,Bristol City,Championship,2,34
Bobby Reid,Fulham,1417,2011,18,Cheltenham,League Two,4,2
Bobby Reid,Fulham,1417,2012,19,Oldham Athletic,League One,3,287
Bobby Reid,Fulham,1417,2012,19,Bristol City,Championship,2,109
Bobby Reid,Fulham,1417,2013,20,Bristol City,League One,3,1466
Bobby Reid,Fulham,1417,2014,21,Plymouth Argyle,League Two,4,2903
Bobby Reid,Fulham,1417,2014,21,Bristol City,League One,3,8
Bobby Reid,Fulham,1417,2015,22,Bristol City,Championship,2,1546
Bobby Reid,Fulham,1417,2016,23,Bristol City,Championship,2,1741
Bobby Reid,Fulham,1417,2017,24,Bristol City,Championship,2,4032
Bobby Reid,Fulham,1417,2018,25,Cardiff City,Premier League,1,1424
Bobby Reid,Fulham,1417,2019,26,Cardiff City,Championship,2,90
Bobby Reid,Fulham,1417,2019,26,Fulham,Championship,2,2845
Bobby Reid,Fulham,1417,2020,27,Fulham,Premier League,1,2372
Bobby Reid,Fulham,1417,2021,28,Fulham,Championship,2,2524
Bobby Reid,Fulham,1417,2022,29,Fulham,Premier League,1,1417
Harrison Reed,Fulham,1416,2013,18,Southampton,Premier League,1,12
Harrison Reed,Fulham,1416,2014,19,Southampton,Premier League,1,460
Harrison Reed,Fulham,1416,2015,20,Southampton,Premier League,1,11
Harrison Reed,Fulham,1416,2016,21,Southampton,Premier League,1,64
Harrison Reed,Fulham,1416,2017,22,Norwich City,Championship,2,2998
Harrison Reed,Fulham,1416,2018,23,Blackburn,Championship,2,2404
Harrison Reed,Fulham,1416,2019,24,Fulham,Championship,2,1821
Harrison Reed,Fulham,1416,2020,25,Fulham,Premier League,1,2247
Harrison Reed,Fulham,1416,2021,26,Fulham,Championship,2,2695
Harrison Reed,Fulham,1416,2022,27,Fulham,Premier League,1,1416
Bernd Leno,Fulham,1440,2009,17,Stuttgart II,3. Liga,3,1530
Bernd Leno,Fulham,1440,2010,18,Stuttgart II,3. Liga,3,3330
Bernd Leno,Fulham,1440,2011,19,Stuttgart II,3. Liga,3,270
Bernd Leno,Fulham,1440,2011,19,Leverkusen,Bundesliga,1,2970
Bernd Leno,Fulham,1440,2012,20,Leverkusen,Bundesliga,1,2880
Bernd Leno,Fulham,1440,2013,21,Leverkusen,Bundesliga,1,3060
Bernd Leno,Fulham,1440,2014,22,Leverkusen,Bundesliga,1,3060
Bernd Leno,Fulham,1440,2015,23,Leverkusen,Bundesliga,1,2970
Bernd Leno,Fulham,1440,2016,24,Leverkusen,Bundesliga,1,3060
Bernd Leno,Fulham,1440,2017,25,Leverkusen,Bundesliga,1,2970
Bernd Leno,Fulham,1440,2018,26,Arsenal,Premier League,1,2836
Bernd Leno,Fulham,1440,2019,27,Arsenal,Premier League,1,2649
Bernd Leno,Fulham,1440,2020,28,Arsenal,Premier League,1,3131
Bernd Leno,Fulham,1440,2021,29,Arsenal,Premier League,1,360
Bernd Leno,Fulham,1440,2022,30,Fulham,Premier League,1,1440
Antonee Robinson,Fulham,1378,2017,19,Bolton,Championship,2,2422
Antonee Robinson,Fulham,1378,2018,20,Wigan Athletic,Championship,2,2340
Antonee Robinson,Fulham,1378,2019,21,Wigan Athletic,Championship,2,3352
Antonee Robinson,Fulham,1378,2020,22,Fulham,Premier League,1,2162
Antonee Robinson,Fulham,1378,2021,23,Fulham,Championship,2,3029
Antonee Robinson,Fulham,1378,2022,24,Fulham,Premier League,1,1378
Aleksandar Mitrović,Fulham,1281,2012,17,Partizan,SuperLiga,1,1555
Aleksandar Mitrović,Fulham,1281,2013,18,Partizan,SuperLiga,1,169
Aleksandar Mitrović,Fulham,1281,2013,18,Anderlecht,Pro League,1,2510
Aleksandar Mitrović,Fulham,1281,2014,19,Anderlecht,Pro League,1,3184
Aleksandar Mitrović,Fulham,1281,2015,20,Newcastle Utd,Premier League,1,2118
Aleksandar Mitrović,Fulham,1281,2016,21,Newcastle Utd,Championship,2,1131
Aleksandar Mitrović,Fulham,1281,2017,22,Newcastle Utd,Premier League,1,95
Aleksandar Mitrović,Fulham,1281,2017,22,Fulham,Championship,2,1381
Aleksandar Mitrović,Fulham,1281,2018,23,Fulham,Premier League,1,3280
